,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
3616,"Census Tract 2013.01, Los Angeles County, California",25.7,24.2,5.9,22.0,0.0,0.0,14.9,6.8,94.6,0.5,63.5,73.9,0.4,6.9,20.2,24.8,8.0,3.0,16.0,0.0,6.2,12.3,10.4,2.2,27.1,5.1,15.8,2.9,35.8,35.8,17.8,27.4,0.0,30.2,98.2,0.0,0.9,7.4,0.0,3.4,3.1,49.4,3.81,4.9,26.4,0.0,0.0,0.0,62.0,5.6,16.1,0.0,0.0,49.1,high,63.22075976542517,55.26367801692196,64.3901574066217,68.57758335758713,61.075158118780756,97.14592109807559,100.0,122.1766931746898,117.15222600580151,037,201301,06
3617,"Census Tract 2036, Los Angeles County, California",33.3,18.4,6.2,38.0,0.0,0.0,28.1,2.4,94.0,1.1,55.4,93.3,0.3,2.4,18.2,28.0,16.6,1.2,10.9,0.0,9.4,13.0,7.5,2.8,26.2,3.9,20.4,3.4,33.5,33.5,20.0,19.8,40.2,53.5,91.7,0.0,3.9,13.0,0.0,5.3,7.8,28.9,3.21,3.0,23.3,2.8,0.0,0.0,20.6,7.4,8.9,0.0,0.0,72.7,high,58.452992189646636,47.551410360501755,51.22785968070445,80.03944935072421,75.39982206988071,125.055378400521,100.0,128.88969829417823,116.59435826291673,037,203600,06
3618,"Census Tract 2041.10, Los Angeles County, California",18.5,17.2,2.7,13.0,0.0,5.1,14.0,4.0,96.4,0.2,57.4,87.7,0.4,8.1,17.3,26.6,16.4,3.7,2.4,0.0,2.0,6.3,7.9,2.0,36.2,4.0,10.1,2.4,39.7,39.7,15.6,17.6,16.7,25.7,97.2,0.0,2.4,4.6,0.0,5.9,4.9,36.9,4.6,0.0,27.8,0.0,0.0,0.0,29.5,4.2,14.4,0.0,0.2,53.8,low,71.2443007903504,64.54639093734099,62.945280033879115,71.63666245710681,71.49309553776256,78.76244622820137,100.0,129.89664906210152,121.05730020599488,037,204110,06
3619,"Census Tract 2046, Los Angeles County, California",22.0,33.6,7.6,28.0,0.0,0.0,22.0,1.2,91.6,1.1,57.2,85.8,0.6,7.0,21.6,19.4,11.9,1.3,7.7,0.0,9.9,18.7,4.7,1.7,28.3,7.5,20.7,1.3,40.8,40.8,15.1,23.9,44.1,50.8,97.4,0.0,0.0,15.3,0.0,7.8,4.0,21.1,4.89,0.7,30.3,0.0,0.0,8.4,6.8,5.2,12.4,0.2,0.2,81.4,high,56.900570412570076,54.71838452247791,43.10443800728503,63.85343588744278,63.354081929183025,98.3874025178593,100.0,116.47063882312463,120.7783663345525,037,204600,06
3620,"Census Tract 2049.20, Los Angeles County, California",27.8,16.7,6.1,61.0,0.0,6.3,19.1,2.9,93.6,0.0,58.9,85.0,0.0,5.6,20.8,19.2,16.1,5.7,7.1,1.9,2.8,22.7,9.6,2.3,37.6,7.7,17.9,2.8,33.6,33.6,11.7,26.3,40.0,53.4,93.1,0.0,5.3,3.7,1.9,3.5,5.8,43.6,4.12,1.1,27.8,0.0,1.4,5.0,23.4,6.6,16.6,0.0,0.0,79.0,low,58.46916324982452,58.07921009323468,66.50931088664414,54.17280582567159,65.63300573958529,63.005182054023464,100.0,136.9453044375644,122.7309034346492,037,204920,06
3621,"Census Tract 2063, Los Angeles County, California",1.0,98.4,0.0,0.0,,,19.4,5.6,56.7,0.5,87.7,20.1,2.2,27.9,25.8,46.5,4.1,3.6,14.2,0.0,46.8,7.5,0.6,0.0,25.5,18.5,28.4,0.0,6.6,6.6,12.5,61.5,,100.0,85.1,0.0,11.3,93.3,2.4,7.9,86.0,0.9,,5.0,20.3,0.0,0.0,0.0,0.0,0.8,20.1,0.6,0.4,32.5,high,23.555844325779766,,66.80256747933413,,21.096323273438127,136.13321260782183,100.0,34.57197636536552,87.86416950435112,037,206300,06
3622,"Census Tract 2077.10, Los Angeles County, California",2.6,80.3,13.2,5.0,,,2.5,3.7,55.8,1.6,58.6,50.2,3.4,4.5,82.6,5.7,3.6,11.5,31.9,0.0,8.1,4.5,7.9,19.9,10.7,2.1,1.1,24.8,73.3,73.3,9.7,20.9,28.7,0.0,84.4,11.0,11.8,97.6,22.8,13.0,51.4,14.0,2.03,21.4,12.4,0.0,0.0,0.0,55.3,3.6,14.4,0.0,1.6,43.2,high,225.25478274779127,189.29500130628549,193.32031135481614,154.92880350858616,158.15731244191733,103.85469569344528,100.0,49.00493737226569,65.27052591751797,037,207710,06
3623,"Census Tract 5351.01, Los Angeles County, California",15.4,14.5,6.0,31.0,12.2,20.5,20.1,2.6,92.9,0.7,58.6,87.2,0.1,13.0,10.5,23.5,12.3,1.9,4.6,0.6,11.2,17.3,10.2,0.9,20.4,6.6,22.7,1.1,26.9,26.9,14.7,32.4,59.7,45.5,96.2,2.4,2.4,0.0,0.0,1.9,2.1,35.7,4.1,3.5,27.9,4.2,0.0,0.0,4.2,10.7,10.2,1.0,0.0,41.4,low,56.73077428070232,48.99825576575994,56.35235809603147,60.794356787923086,75.7253826142239,185.57759761497704,100.0,144.66526032497612,127.75171312061211,037,535101,06
3624,"Census Tract 2713, Los Angeles County, California",2.5,58.0,13.8,65.0,,,4.4,5.5,86.5,0.0,74.9,26.5,9.1,1.5,58.5,7.7,5.8,6.7,19.7,0.9,5.6,5.6,11.3,19.9,29.0,1.7,5.4,34.9,83.8,83.8,2.4,1.9,0.0,0.0,93.1,1.3,9.1,5.2,0.0,8.3,0.7,67.2,2.1,2.5,21.4,0.0,0.0,0.0,53.4,5.3,23.8,0.6,0.8,74.7,high,160.2174738890508,165.34389338532176,150.05319085815566,127.08731145093219,125.79659433420514,97.28916895420447,100.0,68.80830247475662,78.93828561819483,037,271300,06
3625,"Census Tract 2716, Los Angeles County, California",7.2,40.6,14.1,24.0,0.0,0.0,2.9,3.5,70.2,5.4,62.5,42.9,5.3,6.8,76.9,6.5,4.9,3.6,21.3,0.0,6.0,4.0,11.6,13.7,14.1,1.5,4.7,16.3,79.8,79.8,10.7,10.6,10.2,18.8,92.8,5.1,0.0,43.9,0.9,6.4,1.6,26.3,2.43,8.1,15.1,0.0,0.0,0.0,24.4,7.7,11.6,2.2,3.1,63.6,low,148.39912407571623,138.40094182484174,138.83880188660248,109.77834490048531,120.65273773358287,112.0675727781683,100.0,82.56996296970794,80.05402110396436,037,271600,06
3626,"Census Tract 2933.02, Los Angeles County, California",20.6,22.8,5.5,125.0,0.0,3.0,8.4,7.9,88.7,0.5,65.2,55.1,5.0,6.3,40.1,18.8,10.7,7.5,12.2,0.0,3.7,13.9,15.4,3.4,24.2,7.8,14.3,4.0,49.5,49.5,11.6,17.6,30.0,65.3,95.3,2.3,4.7,11.3,0.0,3.2,4.9,52.9,3.1,1.6,27.0,0.8,0.0,0.0,45.5,10.4,17.6,2.1,0.9,50.7,high,95.8297026141219,105.00898587007023,101.19064895060761,90.9979225806492,83.08305091637979,126.89372588750842,100.0,106.06548088791752,99.57939210493127,037,293302,06
3627,"Census Tract 1957.10, Los Angeles County, California",24.0,40.0,13.9,0.0,0.0,0.0,11.1,7.5,91.5,0.7,58.9,72.5,2.0,9.5,30.7,35.1,7.3,4.5,10.3,0.0,6.7,15.5,11.9,4.5,14.9,3.8,13.6,3.5,31.7,31.7,17.5,26.4,0.0,62.3,95.3,0.0,1.2,28.3,0.4,7.3,11.2,14.0,3.04,5.0,23.5,4.7,3.1,5.2,63.4,5.7,10.9,0.0,1.2,47.6,high,68.98574271883969,58.77900341110453,65.84573757471792,114.50249237062965,80.08789390842253,109.89498029354681,100.0,100.69507679232676,101.53192920502798,037,195710,06
3628,"Census Tract 1395.02, Los Angeles County, California",10.0,32.7,2.4,0.0,0.0,0.0,6.8,11.8,84.0,0.5,53.7,58.5,3.9,11.4,46.2,12.1,11.5,14.4,17.4,0.0,6.1,4.5,10.6,11.2,28.4,0.0,4.6,16.2,76.3,76.3,7.2,7.5,0.0,0.0,93.4,0.0,0.0,22.1,0.0,5.4,4.3,56.5,2.51,0.7,30.3,0.0,0.0,0.0,62.2,5.4,29.0,1.4,2.4,87.4,high,87.989433604546,95.26640876933672,113.27196434580632,127.3196465724147,99.1006296980643,68.18597951735165,100.0,81.8986624577591,85.35376466136967,037,139502,06
3629,"Census Tract 1433, Los Angeles County, California",5.4,48.8,10.9,40.0,,,3.3,5.2,85.1,0.4,79.3,22.9,10.9,5.9,56.2,11.0,9.7,6.1,14.4,0.0,5.1,5.5,8.3,19.6,20.5,1.4,1.5,30.1,76.2,76.2,10.0,2.8,0.0,0.0,91.5,1.1,0.0,36.3,2.1,5.6,3.3,40.4,2.37,3.9,24.8,0.0,2.4,1.2,41.2,5.1,18.2,1.2,2.8,82.7,high,126.57088801227339,130.9467797557917,121.91126075527161,147.1842994591692,101.83533827054703,160.6763452912383,100.0,72.50045529047527,78.38041787531004,037,143300,06
3630,"Census Tract 2119.10, Los Angeles County, California",10.0,51.8,11.0,0.0,0.0,0.0,13.0,6.8,85.2,0.2,44.1,81.2,2.2,8.6,28.0,34.0,13.2,7.6,6.7,0.2,6.4,8.3,13.1,0.0,8.7,4.4,10.1,0.0,41.0,41.0,27.2,15.5,18.1,54.3,86.4,0.0,7.6,73.2,0.0,16.2,27.8,4.7,2.05,5.4,23.0,0.0,0.0,0.0,13.8,8.6,7.2,0.0,0.9,46.2,low,75.53232691418512,59.07346189810432,77.65306140886324,62.924095401512744,80.4134544527657,105.12005175591715,100.0,86.59776604140102,102.92659856223989,037,211910,06
3631,"Census Tract 2132.01, Los Angeles County, California",17.8,33.4,6.1,81.0,6.8,0.0,9.7,4.9,93.8,0.6,38.0,92.6,0.6,7.3,23.9,30.6,10.4,5.9,11.7,0.0,7.4,20.6,4.4,0.7,21.9,9.1,17.2,1.1,28.5,28.5,23.2,31.7,44.3,45.9,90.3,0.0,5.4,58.5,0.0,16.3,23.7,6.5,2.38,3.2,26.5,0.0,0.0,0.0,42.3,7.3,15.8,0.4,0.0,14.1,high,58.167303459837406,50.24879551301827,64.21677212189259,132.00507152231197,78.46009118670662,103.3772028396823,100.0,97.33857423258253,100.13725984781605,037,213201,06
3632,"Census Tract 8003.24, Los Angeles County, California",3.6,20.6,2.7,0.0,40.3,0.0,3.2,6.3,84.4,0.6,76.6,24.0,10.3,4.0,56.7,7.3,6.5,9.3,20.0,0.0,1.4,2.2,6.3,35.0,23.4,0.0,0.3,39.1,87.5,87.5,5.3,3.4,0.0,0.0,95.7,0.0,11.2,0.5,0.8,0.0,0.0,86.2,2.95,2.8,31.9,0.4,0.0,1.3,86.3,6.2,16.6,1.0,1.5,83.3,low,180.2992354532825,194.03905470794862,170.38422091194687,118.99430471929149,173.65399435265275,163.8277981260739,100.0,97.33857423258253,91.76924370454451,037,800324,06
3633,"Census Tract 7018.01, Los Angeles County, California",15.4,50.6,12.9,0.0,0.0,0.0,7.1,5.5,76.6,3.0,61.2,56.4,4.5,10.1,50.7,22.1,9.6,5.7,14.9,0.0,8.3,4.9,11.4,8.6,16.3,5.7,8.2,7.5,62.7,62.7,8.1,7.2,0.0,6.7,98.0,0.0,0.0,28.6,0.6,19.0,6.6,18.5,2.44,8.1,25.3,9.6,0.0,0.0,55.6,3.9,14.1,0.3,0.6,59.2,low,93.17225839155682,94.06312779159688,131.199146563168,137.0002766341859,98.12394806503475,169.318965944348,100.0,84.91951476152889,95.95325177618027,037,701801,06
3634,"Census Tract 7024, Los Angeles County, California",11.8,48.7,8.5,15.0,0.0,0.0,5.4,5.5,85.4,0.5,68.9,46.4,7.0,4.1,57.7,13.6,4.3,11.3,20.9,0.3,6.8,4.5,15.0,13.9,14.8,0.9,3.3,17.1,77.7,77.7,6.6,5.0,7.0,11.1,96.9,0.0,0.0,8.7,2.0,8.3,6.5,32.2,2.93,11.6,27.2,0.0,0.0,0.0,61.5,5.0,14.9,1.0,3.2,74.8,low,153.59003439281597,117.01089568278356,144.31007087138775,132.62463184626532,114.85776004427426,105.66916853774455,100.0,77.19955887411717,87.86416950435112,037,702400,06
3635,"Census Tract 7025.02, Los Angeles County, California",8.5,48.2,7.1,0.0,,,1.1,3.0,90.8,0.0,74.7,29.0,5.6,3.7,72.3,10.2,3.8,7.8,23.4,0.0,2.3,1.8,20.6,10.8,35.8,2.0,1.3,19.5,81.1,81.1,0.1,10.6,0.0,3.3,92.6,0.0,12.4,46.2,0.0,4.5,4.4,66.1,1.96,3.1,36.1,0.0,0.0,0.0,40.2,6.1,29.3,0.0,2.5,57.9,low,171.06825526840885,154.19264142394115,166.41990551295535,87.35800567742324,113.81596630237607,95.09270182689484,100.0,67.80135170683336,75.03321141800143,037,702502,06
3636,"Census Tract 8001.02, Los Angeles County, California",11.0,29.6,11.2,0.0,62.8,0.0,1.4,4.3,90.1,0.4,82.9,14.8,12.0,6.6,62.1,7.7,7.9,8.1,19.7,0.0,4.4,2.8,11.7,28.9,27.9,0.7,2.6,34.3,87.7,87.7,1.9,3.7,0.0,9.3,87.6,2.6,0.0,0.0,0.0,6.1,6.4,78.6,2.6,2.6,23.5,1.6,0.0,0.0,38.4,3.2,23.0,0.3,0.8,89.7,low,192.2361730412549,207.05339277534637,200.25572274398056,154.92880350858616,142.5955184223133,157.02352495995163,100.0,86.59776604140102,78.93828561819483,037,800102,06
3637,"Census Tract 2408, Los Angeles County, California",24.4,29.5,6.6,63.0,14.3,8.8,18.8,4.4,92.4,0.1,62.5,70.1,0.0,7.4,15.4,25.2,9.9,1.6,13.1,0.2,14.5,16.2,5.7,0.0,18.3,10.7,17.4,0.0,29.7,29.7,18.4,30.2,27.4,54.1,97.7,0.0,1.5,0.0,0.0,2.3,3.7,45.6,4.32,2.3,26.1,0.0,0.0,10.6,7.6,8.0,9.4,0.0,0.0,41.1,high,55.93300197859353,46.71529366902089,56.10833436196828,69.11969864104631,67.58636900564437,102.56546498828527,100.0,128.2183977822294,129.4253163492664,037,240800,06
3638,"Census Tract 2420, Los Angeles County, California",32.7,30.8,9.9,103.0,0.0,40.9,17.3,6.3,88.1,0.0,65.2,67.8,0.1,12.8,10.3,23.4,9.0,2.1,9.0,0.7,5.3,22.1,7.7,0.5,30.1,11.1,27.7,0.0,32.6,32.6,21.3,30.9,76.9,33.1,94.4,3.5,1.7,3.8,0.0,0.4,2.5,34.2,4.54,1.4,25.6,0.0,1.7,2.5,4.2,7.2,7.8,1.0,0.1,42.3,high,61.749193289238015,48.834667717426726,60.09405535166707,66.83506994646831,76.89740057385936,96.78780145775336,100.0,130.9035998300248,129.14638247782403,037,242000,06
3639,"Census Tract 2427, Los Angeles County, California",18.7,19.4,8.0,93.0,0.0,25.4,13.1,3.5,92.5,1.6,60.1,74.8,0.0,8.8,10.9,26.1,11.3,1.8,11.8,0.0,6.7,11.3,9.8,0.0,19.0,12.4,31.1,0.0,29.5,29.5,14.6,29.9,17.2,56.2,90.4,2.1,0.0,0.6,0.8,0.0,2.0,46.9,6.0,3.0,34.9,0.0,0.0,0.0,6.0,11.6,7.9,0.2,0.0,41.8,high,51.18140546299288,39.14116703119318,48.16257909141944,75.93486220453323,70.516413904733,141.93475078104188,100.0,166.14687670733917,150.90322445033004,037,242700,06
3640,"Census Tract 2672, Los Angeles County, California",6.7,58.5,15.4,0.0,11.5,0.0,0.7,5.1,75.8,2.0,64.0,40.1,5.6,4.7,78.2,7.0,10.3,4.4,20.7,0.0,8.2,3.1,7.8,12.2,16.0,0.0,2.7,23.2,86.1,86.1,1.9,3.2,25.7,0.0,92.6,0.0,6.4,20.4,1.4,4.2,9.7,35.6,2.26,8.9,25.0,0.0,0.0,2.0,53.8,2.8,16.0,1.0,1.8,68.4,high,126.37144493674619,112.39771271978698,148.90157007810308,125.96435836376673,139.66547352322465,151.96210071006416,100.0,74.17870657034739,86.19056627569681,037,267200,06
3641,"Census Tract 2676, Los Angeles County, California",10.7,57.7,15.4,0.0,0.0,0.0,0.2,6.4,86.2,1.7,70.9,38.0,6.9,2.8,63.0,4.9,5.2,6.3,29.1,0.0,9.1,7.4,11.2,9.5,25.9,0.0,7.3,15.3,70.0,70.0,3.0,11.8,0.0,0.0,93.9,0.0,1.8,6.0,2.3,9.9,0.7,39.1,2.46,3.5,27.0,0.0,0.0,0.0,68.1,7.3,18.3,1.2,3.2,59.1,high,141.20839264995186,138.85717071519326,129.41606085725013,148.65575522855843,135.17273801128874,69.92882843358649,100.0,76.86390861814276,89.81670660444783,037,267600,06
3642,"Census Tract 1345.20, Los Angeles County, California",24.2,30.4,10.8,85.0,0.0,4.5,11.8,5.2,88.1,1.0,48.8,84.9,1.0,4.4,23.7,25.7,12.2,8.4,14.9,0.0,6.0,11.5,9.4,2.1,17.9,3.6,16.6,2.2,32.0,32.0,23.3,15.7,31.1,33.8,94.3,5.1,4.0,45.8,0.0,12.7,13.7,16.9,3.68,4.4,26.8,0.0,3.1,8.8,13.8,7.2,10.9,0.2,0.2,52.7,high,63.587303796123805,58.26824517130862,56.18967560665601,72.4498353822956,79.24143649313025,144.96683040243673,100.0,107.74373216778963,102.36873081935511,037,134520,06
3643,"Census Tract 1343.02, Los Angeles County, California",17.5,22.0,3.0,0.0,0.0,0.0,4.3,7.0,98.0,0.1,75.5,35.0,5.0,11.5,41.3,12.2,16.0,12.0,10.4,0.0,7.7,4.2,11.3,8.3,33.5,1.4,2.3,8.8,76.5,76.5,4.6,9.0,0.0,0.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,86.9,3.07,3.7,20.3,0.0,0.0,0.0,64.3,4.6,19.7,0.0,2.4,70.2,low,104.86393490016465,88.93555129884142,90.79609410314391,100.02026979821996,121.56430725774379,91.29663363947925,100.0,102.03767781622446,97.3479211333922,037,134302,06
3644,"Census Tract 1343.03, Los Angeles County, California",14.2,29.4,10.5,0.0,0.0,0.0,11.0,9.9,91.2,0.4,56.7,55.0,3.9,6.2,42.2,15.1,10.9,13.4,14.2,0.7,1.7,9.0,7.5,10.3,29.4,3.9,6.3,9.6,65.1,65.1,12.2,3.7,9.0,19.5,98.5,0.0,0.0,11.5,0.0,3.5,2.8,75.1,3.37,1.2,26.0,0.0,1.4,0.0,36.8,3.6,20.6,0.0,2.8,60.3,high,101.01522257782902,116.15478489650641,89.58881878725235,92.19832070830883,113.42529364916427,136.63458010427294,100.0,103.71592909609657,97.6268550048346,037,134303,06
3645,"Census Tract 1344.21, Los Angeles County, California",10.5,19.2,4.3,26.0,0.0,27.4,1.5,10.1,90.8,1.2,75.2,21.7,3.6,5.7,58.1,6.8,9.0,10.4,18.8,0.0,2.2,3.6,10.7,25.7,34.9,0.6,0.8,29.1,88.2,88.2,3.2,0.9,0.0,9.3,95.6,0.0,0.0,0.0,0.0,0.0,2.1,94.0,2.86,3.2,21.1,0.0,0.0,0.0,76.4,2.0,23.5,0.7,1.9,85.1,low,137.14137101521484,150.9663215818139,202.22075597091046,137.69728199863343,227.95749314909534,94.47196111700298,100.0,98.00987474453137,89.81670660444783,037,134421,06
3646,"Census Tract 1351.11, Los Angeles County, California",11.3,27.4,4.1,0.0,0.0,0.0,5.6,8.6,89.0,0.0,57.2,50.2,4.2,2.9,47.5,18.2,4.6,21.3,15.0,0.0,1.0,4.1,14.8,11.1,27.1,2.2,7.4,14.6,74.3,74.3,6.2,1.7,0.0,0.0,94.9,0.0,2.0,25.8,0.0,4.5,1.7,57.5,2.9,8.6,20.4,1.7,0.0,0.0,57.4,8.7,11.5,1.7,0.1,64.4,high,160.88857288643285,130.7940975773474,137.67647831119626,90.45580729719002,92.84986724667522,83.46575083776659,100.0,101.3663773042756,100.97406146214321,037,135111,06
3647,"Census Tract 2714, Los Angeles County, California",14.6,20.0,8.0,58.0,0.0,27.5,2.0,5.7,93.8,0.0,80.9,22.7,5.9,3.1,60.9,3.9,14.3,13.2,19.9,0.8,0.0,1.4,5.5,34.3,32.8,1.7,0.0,38.9,87.9,87.9,2.2,2.2,0.0,15.2,95.7,2.0,0.0,0.0,0.0,0.0,0.0,84.2,2.88,0.8,25.0,1.0,1.6,0.0,26.9,6.6,23.2,1.9,1.9,84.3,low,151.35034255817948,191.14899918739522,214.59104684065773,140.71763857790606,187.00197667072317,89.60153400862072,100.0,95.66032295271043,84.23802917560013,037,271400,06
3648,"Census Tract 2717.01, Los Angeles County, California",3.0,63.0,16.0,0.0,0.0,0.0,0.6,4.3,84.1,1.1,65.5,40.0,2.8,6.9,62.8,10.8,10.5,6.6,25.9,0.0,6.5,7.7,20.5,12.7,22.6,0.9,2.0,24.1,76.2,76.2,6.1,4.8,10.8,0.0,92.9,5.6,4.6,38.6,1.7,13.5,8.1,27.3,2.56,7.2,18.8,0.0,0.0,0.0,33.6,5.1,17.8,0.3,2.0,61.0,high,146.8574830054249,147.06383780657606,154.43919639408094,154.92880350858616,120.3271771892397,137.92381080943295,100.0,69.81525324267989,84.23802917560013,037,271701,06
3649,"Census Tract 2718.01, Los Angeles County, California",8.0,60.0,14.1,0.0,0.0,0.0,5.4,7.2,86.3,1.4,54.6,52.4,5.4,4.0,46.2,17.1,12.2,9.3,17.4,0.0,11.6,6.6,9.6,10.5,14.7,1.1,2.3,17.1,67.6,67.6,15.8,10.0,26.2,0.0,91.8,6.6,5.1,35.6,0.0,23.1,12.9,21.1,1.83,5.2,26.1,0.0,0.0,0.0,65.9,3.1,11.9,1.2,1.7,55.9,low,109.39183174997132,99.06165149066723,114.51991028404179,154.92880350858616,103.85381364547474,78.78632087088951,100.0,66.12310042696124,75.8700130323286,037,271801,06
3650,"Census Tract 2738, Los Angeles County, California",4.2,62.6,14.6,0.0,0.0,0.0,1.5,5.0,82.5,0.0,79.0,22.7,9.8,3.4,60.4,14.5,6.8,4.1,23.7,0.9,3.9,6.4,17.5,18.6,16.4,1.2,1.2,23.3,81.8,81.8,6.7,1.7,0.0,20.4,94.5,0.0,4.2,21.3,1.4,11.1,7.7,33.3,2.3,4.5,24.6,0.0,0.0,0.0,13.8,2.8,15.5,0.7,0.9,83.9,low,139.3972339100292,137.9756128991754,123.08214656696079,143.23460239396655,119.80628031829062,73.3429023379917,100.0,66.45875068293566,79.2172194896372,037,273800,06
3651,"Census Tract 2764, Los Angeles County, California",8.1,28.8,9.7,0.0,0.0,0.0,0.0,6.2,84.5,1.0,82.1,19.1,15.1,4.5,64.6,6.5,6.4,10.0,25.6,0.0,5.4,5.6,12.2,37.5,34.9,1.6,2.8,47.6,91.3,91.3,1.6,3.5,15.7,26.5,95.4,0.0,0.0,1.2,0.4,1.2,0.0,83.2,2.61,7.5,27.8,0.0,0.6,0.0,46.3,6.6,25.6,0.5,3.7,90.1,low,206.4424494075232,228.46706830216382,225.76904630800846,121.85977121757577,199.76395000897585,97.28916895420447,100.0,89.61861834517082,83.12229368983058,037,276400,06
3652,"Census Tract 2765, Los Angeles County, California",4.1,40.0,16.4,0.0,0.0,0.0,2.7,5.1,61.5,3.2,85.3,23.6,12.8,10.1,47.8,17.8,5.2,2.1,10.0,0.0,5.4,3.9,7.0,22.0,24.8,1.1,3.8,30.8,92.2,92.2,2.1,4.0,0.0,0.0,94.9,0.0,0.0,0.0,0.5,1.6,0.0,59.7,2.63,4.2,16.8,0.0,0.0,0.0,56.6,1.4,6.5,0.8,5.2,72.1,low,11.158031522737783,173.1815785454641,178.62965445239786,130.26255811119316,165.58009285294187,132.98175977298627,100.0,84.24821424958006,78.93828561819483,037,276500,06
3653,"Census Tract 2771, Los Angeles County, California",17.8,21.7,4.7,0.0,8.5,10.4,1.9,5.7,91.8,0.9,82.4,21.1,5.1,3.7,67.0,6.1,5.4,8.2,16.1,0.0,0.7,4.8,8.6,20.4,27.0,0.0,0.7,20.4,82.7,82.7,2.5,1.2,0.0,0.0,96.6,0.0,0.0,0.0,0.0,3.1,2.2,84.7,2.83,4.8,24.1,0.0,0.0,0.0,75.7,5.7,20.0,0.5,8.6,77.8,high,147.19438009246412,168.68290721630078,140.75460225490562,127.3196465724147,149.43228985352007,74.36951197358206,100.0,96.66727372063369,90.0956404758902,037,277100,06
3654,"Census Tract 2932.01, Los Angeles County, California",20.9,30.4,6.3,68.0,0.0,0.0,4.2,8.8,89.0,0.4,62.2,57.5,1.1,9.3,31.4,27.4,8.1,3.5,17.8,0.0,5.6,13.6,18.8,4.2,24.3,4.4,7.3,5.1,56.6,56.6,9.9,18.1,100.0,69.2,93.4,0.0,5.7,28.7,0.0,8.7,6.5,39.3,3.73,2.2,25.8,0.0,0.0,0.0,42.8,3.8,16.6,1.1,1.2,42.5,high,73.21986530874817,65.33706650428486,71.95917428072211,94.2893368016514,79.11121227539299,161.34483528650648,100.0,103.71592909609657,103.76340017656705,037,293201,06
3655,"Census Tract 2948.10, Los Angeles County, California",22.1,22.6,11.7,31.0,0.0,14.3,20.4,3.1,94.1,0.0,54.4,84.0,0.7,7.3,9.5,26.5,15.3,1.8,15.6,0.0,8.0,17.8,15.6,0.4,11.5,7.4,28.3,0.5,26.7,26.7,26.2,28.9,17.7,46.4,92.3,0.0,3.5,26.6,0.0,16.4,9.3,13.2,5.44,0.5,30.8,0.0,0.0,0.0,0.0,8.8,3.9,0.0,0.0,50.4,high,55.20799944728522,43.23086823952348,56.876795068360266,95.76079257104062,74.68358887232573,101.92084963570527,100.0,146.0078613488738,130.26211796359357,037,294810,06
