,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
3241,"Census Tract 5435.02, Los Angeles County, California",11.2,28.4,8.6,49.0,0.0,25.0,8.5,9.4,96.5,0.5,51.7,70.5,2.9,7.1,34.9,16.7,11.8,1.2,11.4,0.0,4.0,13.7,15.7,9.4,28.6,5.8,5.7,7.4,49.7,49.7,11.8,14.8,25.7,50.9,91.1,0.0,0.0,2.0,0.0,3.7,4.9,55.9,2.87,4.7,24.3,0.0,1.3,4.1,31.7,7.4,21.4,0.2,0.5,35.8,14,low,90.19606200977702,97.80525157131724,95.57152513773221,78.62957668204773,89.41528553341837,88.15934717129711,105.61402538863582,100.0,102.08679275423853,037,543502,06
3242,"Census Tract 5501, Los Angeles County, California",12.6,15.9,4.9,46.0,2.0,3.3,10.1,7.3,97.5,0.2,64.1,74.0,0.8,4.6,28.7,20.0,12.4,5.8,4.2,0.0,3.8,5.4,17.0,5.6,23.8,2.7,5.5,4.2,73.6,73.6,3.0,7.5,5.4,6.3,96.5,3.7,0.0,3.5,0.0,0.4,2.1,81.8,3.89,0.5,29.5,0.0,0.0,0.0,9.4,6.6,14.9,0.0,0.9,49.0,1,low,91.6334494521639,85.201482038931,76.6648696634806,72.7359442769815,74.11903703376473,81.58320679884437,177.6387800444935,100.0,119.10125821327829,037,550100,06
3243,"Census Tract 6031.02, Los Angeles County, California",11.1,37.9,6.6,54.0,0.0,22.2,9.1,9.3,94.6,0.0,59.7,62.9,0.8,6.2,33.7,11.5,10.6,4.2,21.4,0.0,6.3,10.6,13.8,2.7,39.3,4.2,9.2,4.3,54.2,54.2,6.4,15.6,0.0,26.5,91.9,0.0,6.0,14.2,1.2,2.1,6.1,33.6,3.07,2.7,40.6,0.0,0.0,3.8,37.1,5.4,22.5,0.0,1.8,30.7,45,low,76.66605919247466,97.37928460102484,84.59082765658145,78.71949043468585,90.49957656630521,82.16919950530055,89.33265890693383,100.0,100.13431311139792,037,603102,06
3244,"Census Tract 8001.01, Los Angeles County, California",9.4,19.5,3.9,72.0,0.0,0.0,2.5,6.9,89.1,0.5,75.8,22.5,8.3,6.2,67.2,6.7,7.0,14.5,26.2,0.0,0.9,3.7,8.9,31.6,35.7,0.9,1.5,35.6,81.6,81.6,4.3,1.1,0.0,0.0,97.5,1.2,0.0,0.0,0.0,0.0,0.4,89.5,2.81,3.4,20.0,1.1,2.5,6.5,40.3,2.5,26.0,2.5,3.5,92.0,6,low,199.51628336938916,169.91498925746373,185.2390388958823,168.20508234597108,135.61382847034696,179.05332697272308,134.81066938734776,100.0,89.53513790740593,037,800101,06
3245,"Census Tract 5300.04, Los Angeles County, California",15.4,27.7,7.8,26.0,7.6,28.3,12.3,8.2,90.8,0.2,65.7,62.5,1.3,8.2,41.0,17.8,13.7,4.3,9.0,1.4,3.8,11.8,16.9,3.4,30.7,2.3,9.6,4.8,63.7,63.7,9.2,8.8,0.0,0.0,88.7,0.0,10.9,24.8,0.0,2.5,3.6,54.9,3.44,6.3,15.7,0.0,1.4,0.0,38.8,9.9,18.6,0.0,2.5,63.6,1,low,80.46887702053125,93.49435799221872,82.73252780135111,77.76683281744849,89.53145957265623,91.1544210042954,88.40161302308283,100.0,102.92356974402736,037,530004,06
3246,"Census Tract 5303.01, Los Angeles County, California",18.3,29.8,4.6,43.0,26.1,6.7,16.1,2.7,97.7,0.0,59.7,90.3,0.2,6.3,12.9,14.4,10.6,1.4,12.1,0.0,4.1,14.0,6.1,0.0,24.4,4.1,15.3,0.0,43.4,43.4,15.1,15.5,37.1,16.7,98.3,0.0,0.0,0.0,0.0,4.6,0.6,30.6,3.69,3.5,14.8,0.0,0.0,0.0,16.0,9.1,14.3,0.0,0.0,46.7,1,low,62.980663138157475,76.87355817036607,66.94061562652178,59.542171479152536,86.51093455247147,73.83508101347928,50.252604756572886,100.0,113.8016706112823,037,530301,06
3247,"Census Tract 5309.01, Los Angeles County, California",27.0,13.1,7.6,6.0,0.0,0.0,15.0,4.5,96.9,0.7,57.3,88.8,0.8,10.7,13.6,26.4,11.1,1.8,11.9,0.0,4.2,7.7,10.3,3.0,27.1,5.9,8.7,1.3,37.8,37.8,15.7,14.9,0.0,41.0,94.7,3.3,4.6,0.0,0.4,1.9,5.3,31.7,4.12,1.1,29.1,0.0,0.0,1.4,17.0,6.0,13.5,0.0,0.0,27.8,12,low,81.64188013605266,69.53506391001197,63.76586851572708,49.44828234370493,71.56320817053145,73.11886770558837,84.0089862890166,100.0,110.45456265212694,037,530901,06
3248,"Census Tract 5320.01, Los Angeles County, California",14.6,38.1,4.7,76.0,0.0,14.8,16.7,4.0,90.4,0.4,59.8,73.7,0.9,3.2,10.2,19.1,18.9,3.4,11.5,0.0,7.4,23.0,9.3,0.0,30.3,7.7,16.0,0.0,31.3,31.3,14.5,23.8,56.8,50.9,93.4,0.0,2.1,20.6,0.0,7.1,4.0,27.9,2.7,2.9,19.9,2.4,0.0,0.0,6.3,8.3,20.7,0.0,0.0,68.7,1,low,45.40611967966438,64.5286040123347,61.13115570728406,66.23218283615651,56.07333627214802,60.29213846426968,67.36952523660268,100.0,100.13431311139792,037,532001,06
3249,"Census Tract 5334.03, Los Angeles County, California",16.5,21.1,5.0,69.0,13.8,2.8,13.2,1.5,95.1,0.4,53.0,89.9,0.4,7.9,16.4,19.6,7.2,6.0,2.8,0.0,2.2,13.8,13.9,0.0,31.6,3.5,13.1,0.0,31.9,31.9,19.3,21.6,48.6,55.4,98.7,0.0,0.0,13.2,0.0,4.7,2.8,34.9,4.68,0.7,36.8,0.0,3.9,0.0,34.1,6.7,16.8,0.0,0.0,65.8,1,low,64.6079756480069,74.1398207787426,64.18953178996257,59.35806236660779,74.27393575274856,64.1987565073109,70.16266288815567,100.0,120.21696086633007,037,533403,06
3250,"Census Tract 5408, Los Angeles County, California",34.8,19.2,3.3,0.0,0.0,0.0,15.5,6.1,92.9,0.0,74.4,47.5,0.0,5.4,21.9,18.4,13.1,3.0,12.9,0.0,2.4,5.4,13.2,1.8,29.8,5.3,9.3,2.2,54.0,54.0,10.1,7.1,9.6,20.4,96.4,0.0,0.0,11.0,0.6,0.0,1.8,66.9,4.02,1.1,29.4,0.0,0.6,3.6,3.5,4.1,11.6,0.0,0.0,24.8,1,low,77.98366434799597,69.66177560370656,63.24219888920424,66.18722595983745,71.02106265408804,74.48618402065281,126.83709694616235,100.0,112.96489362149345,037,540800,06
3251,"Census Tract 5401.02, Los Angeles County, California",21.6,15.4,3.4,88.0,2.8,0.0,14.3,4.8,94.0,0.2,64.9,80.4,0.2,9.8,14.4,25.4,12.5,4.7,10.3,0.0,12.4,7.0,12.8,5.2,22.0,1.9,12.3,6.1,50.2,50.2,17.5,17.5,53.5,52.1,98.9,0.0,2.4,0.9,0.0,1.3,7.7,54.9,4.69,1.7,24.6,0.8,0.2,5.2,9.0,7.1,12.2,0.0,0.0,48.8,1,low,93.96326888768439,69.3490403596944,61.30934884408696,61.35329135372065,67.88436359466539,83.4062952189303,162.76591887425838,100.0,135.00002101926626,037,540102,06
3252,"Census Tract 1232.05, Los Angeles County, California",16.3,24.8,10.4,18.0,0.0,0.0,15.0,6.6,96.8,0.0,53.4,78.6,1.3,2.7,24.1,24.1,8.7,2.4,15.1,0.0,6.2,16.9,16.3,0.5,15.2,8.8,14.8,0.0,37.6,37.6,16.8,13.8,0.0,18.9,96.8,0.0,3.9,0.0,0.0,11.6,5.4,18.7,4.65,1.7,34.8,7.7,0.0,0.0,43.7,4.9,9.9,0.0,0.0,72.6,998,low,68.3838154835262,60.79195704508608,57.66184443157025,50.84408631323024,93.17157946877634,80.21589048377994,62.42782016077818,100.0,105.4339007133939,037,123205,06
3253,"Census Tract 2383.10, Los Angeles County, California",35.0,27.9,6.9,69.0,0.0,0.0,20.9,4.0,88.1,0.0,65.5,72.0,0.0,6.9,9.7,30.6,13.7,4.6,10.5,0.0,14.9,13.3,7.9,0.0,18.3,11.2,25.2,0.0,19.4,19.4,21.0,42.3,42.7,67.9,98.0,0.0,0.0,12.2,0.0,6.1,7.1,9.1,3.16,4.4,21.0,0.0,9.1,0.0,0.0,9.5,7.7,0.0,0.0,22.5,3989,high,44.95288940503789,55.25438643128472,58.56008330484206,51.514157850747765,83.14188741457306,68.69136725680832,119.79457038882788,100.0,111.29133964191578,037,238310,06
3254,"Census Tract 2400.10, Los Angeles County, California",37.9,21.2,6.5,10.0,0.0,20.9,23.1,4.4,90.9,1.0,65.7,70.4,0.2,17.9,9.7,27.8,9.8,3.0,13.4,1.0,13.3,10.1,5.5,0.0,18.1,10.7,24.9,0.0,23.8,23.8,18.5,33.2,63.5,49.4,93.0,0.0,1.4,3.5,1.6,6.0,7.6,19.5,4.5,2.8,18.5,0.0,0.0,2.1,0.0,7.2,7.4,0.0,0.3,27.0,3114,high,48.16974523518451,63.0862474990028,44.82830198713209,68.46075941940168,57.312526024018695,67.84493334748272,88.25837519479806,100.0,117.42770423370061,037,240010,06
3255,"Census Tract 2406, Los Angeles County, California",44.6,12.2,6.4,61.0,14.4,1.2,21.5,6.2,90.1,0.0,65.2,73.6,0.1,17.0,11.8,32.8,11.2,3.4,11.2,0.0,12.1,11.8,7.6,0.0,19.9,10.0,35.7,0.0,29.4,29.4,17.3,30.7,28.6,41.9,93.6,2.9,0.0,0.0,0.0,0.5,1.4,30.8,5.32,4.8,10.9,0.0,10.9,10.1,6.8,13.3,8.6,0.0,0.0,34.1,4003,high,55.3491286092085,57.481277048129854,51.015967747747425,47.76775149082553,64.20551901879932,92.65195792079453,150.99654398352658,100.0,142.53101392736582,037,240600,06
3256,"Census Tract 2407, Los Angeles County, California",32.4,20.8,3.2,49.0,0.0,2.7,13.7,2.7,94.9,0.0,71.3,66.6,0.0,6.3,8.9,32.5,12.6,3.2,9.5,0.0,8.6,8.9,13.3,0.5,24.4,4.9,20.8,0.0,32.2,32.2,14.5,14.2,24.8,17.2,92.2,2.0,1.6,6.0,0.0,1.4,2.4,44.5,4.05,4.8,28.3,0.0,1.4,3.2,10.3,7.8,9.9,0.1,0.0,41.6,3946,high,60.83861053069655,71.84553032482587,59.325586474168844,71.56492468905152,74.58373319071623,87.57335446484093,151.99920878151997,100.0,125.23762280506313,037,240700,06
3257,"Census Tract 2421, Los Angeles County, California",53.0,18.2,1.2,0.0,0.0,33.3,14.2,3.4,97.8,0.0,72.6,74.4,0.0,14.0,12.0,35.2,19.0,1.3,12.2,0.0,21.5,20.4,2.7,3.1,17.0,24.5,46.6,3.8,8.8,8.8,10.7,69.6,40.0,71.6,96.2,0.0,0.0,10.5,0.0,0.0,5.9,0.7,3.8,0.0,35.9,0.0,0.0,0.0,0.0,9.4,4.8,0.1,0.0,46.7,2131,high,38.4339272883268,36.414783973035505,42.08994623177309,45.49207722762706,,34.50845938019754,66.31911449584771,100.0,121.0537378561189,037,242100,06
3258,"Census Tract 6205.01, Los Angeles County, California",9.7,24.3,5.9,0.0,,,1.3,10.4,84.2,2.1,79.7,26.4,12.8,3.2,55.2,11.0,11.8,9.0,19.4,0.0,1.5,4.9,12.6,24.7,20.6,2.0,1.5,28.6,87.2,87.2,3.7,1.9,0.0,10.7,100.0,0.0,0.0,8.4,0.0,2.0,0.9,52.3,2.69,2.8,18.8,0.0,0.0,0.0,66.1,6.3,12.2,0.9,4.4,80.4,1,low,169.82646302224927,190.93834643683226,145.12740014208435,158.3295551812161,126.16500661233306,140.57313924876698,144.74182548175838,100.0,88.97728658088003,037,620501,06
3259,"Census Tract 6206.01, Los Angeles County, California",8.4,35.3,3.8,0.0,0.0,0.0,2.7,10.0,87.9,0.3,69.5,30.6,7.3,8.2,63.1,6.5,6.7,5.0,15.7,0.0,2.6,6.3,14.1,14.6,25.4,3.0,0.8,18.5,84.1,84.1,4.3,3.9,0.0,47.1,89.6,0.0,13.0,8.1,0.0,5.3,2.5,49.4,2.38,4.4,26.7,0.0,0.0,0.0,70.0,7.5,18.7,1.4,4.8,66.9,4,low,124.3383302452715,190.71188298427174,146.89842172622758,198.61947957763687,122.02146587951547,108.14820949152475,120.08104604539741,100.0,77.26240872383627,037,620601,06
3260,"Census Tract 6208, Los Angeles County, California",10.5,19.7,2.6,0.0,0.0,11.3,3.4,4.2,90.4,0.7,80.2,23.4,9.7,4.6,64.0,6.9,6.5,12.2,16.9,0.0,2.5,1.4,9.9,36.0,28.4,0.4,0.4,43.3,84.4,84.4,4.1,1.8,11.6,9.9,95.0,0.0,0.0,4.5,0.0,0.9,1.2,74.0,2.9,2.2,28.2,0.0,0.0,0.0,8.5,8.1,22.7,0.0,4.7,73.2,1,low,216.3322056777336,224.10445826301745,221.53770818156082,200.86732339359023,154.9374436635803,135.16898428922661,184.65743363044714,100.0,87.02480693803942,037,620800,06
3261,"Census Tract 6210.01, Los Angeles County, California",3.1,42.9,9.8,0.0,0.0,14.9,1.3,6.7,89.4,0.0,83.6,13.4,9.4,4.4,63.8,4.1,8.7,9.9,24.0,0.0,1.4,1.9,14.3,33.1,27.0,2.4,1.9,45.0,91.5,91.5,1.3,1.4,0.0,0.0,95.8,0.0,3.0,29.6,1.6,6.3,5.7,55.5,2.5,4.5,25.9,0.0,0.0,0.6,17.3,8.0,20.1,0.2,4.4,87.2,1,low,213.0775806580348,208.939494921911,210.4679141320086,221.99705526355154,145.37244776632852,124.1653434679938,106.40183344420207,100.0,80.05166535646573,037,621001,06
3262,"Census Tract 6700.03, Los Angeles County, California",14.6,35.5,5.4,6.0,0.0,6.3,7.2,8.5,84.9,0.2,78.5,28.4,7.3,6.2,36.5,13.9,12.1,1.9,8.7,0.0,5.1,3.2,11.3,7.7,26.0,1.4,5.9,7.7,66.6,66.6,7.3,3.0,6.3,17.0,92.0,0.0,2.3,9.7,0.0,2.0,4.6,49.4,2.78,4.2,37.0,4.3,0.0,0.0,62.3,9.6,16.3,0.0,4.2,62.6,1,low,106.67206161215161,128.45869747147373,114.88366091307618,105.3146939828652,95.03036409658236,88.35467807344918,136.8398719547153,100.0,87.58265826456531,037,670003,06
3263,"Census Tract 6707.02, Los Angeles County, California",2.4,22.5,2.6,0.0,0.0,0.0,1.7,5.4,95.3,0.3,84.0,22.0,9.7,1.1,62.9,8.8,8.2,18.3,10.9,0.0,0.7,0.0,8.9,50.8,38.8,0.0,0.6,59.6,88.9,88.9,1.0,0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,96.3,2.77,2.1,26.7,0.0,0.7,0.0,16.6,3.0,30.6,0.5,6.4,83.3,4,low,258.86247135292274,228.57711145108772,227.3889889390278,217.29156887548925,154.9374436635803,227.95116281145584,132.61435602031466,100.0,88.6983609176171,037,670702,06
3264,"Census Tract 7006, Los Angeles County, California",8.0,26.7,9.5,0.0,0.0,63.2,3.4,5.3,95.5,1.4,63.6,47.0,3.2,5.8,55.0,11.9,8.7,17.0,20.4,0.0,6.8,1.3,8.0,45.0,46.6,0.7,0.0,50.2,82.2,82.2,2.6,5.1,0.0,45.0,79.2,3.2,12.2,2.1,0.9,0.0,1.7,90.3,2.88,3.1,26.2,0.0,0.0,0.0,4.2,2.7,30.4,0.0,5.2,94.2,13,low,326.2308351973453,173.96167547524163,285.7090569983802,79.32105625590766,154.9374436635803,156.98093502954015,124.09170523737095,100.0,91.48761755024654,037,700600,06
3265,"Census Tract 7009.02, Los Angeles County, California",9.7,49.0,4.2,0.0,,,1.1,6.9,81.3,5.8,62.3,46.4,3.6,4.6,63.8,5.7,5.1,7.6,16.0,1.3,8.8,9.7,13.1,17.6,22.9,0.5,0.4,21.4,78.7,78.7,6.7,12.0,0.0,56.7,90.4,5.1,2.4,8.8,0.0,7.5,7.9,19.7,2.48,5.5,16.6,0.0,0.0,0.0,18.0,2.8,19.6,0.9,3.7,86.8,226,low,134.7874463148152,162.89192623460465,186.53002998904626,147.18024985408755,144.1719826942038,140.31269804589758,179.50087181219547,100.0,88.97728658088003,037,700902,06
3266,"Census Tract 7016.01, Los Angeles County, California",10.2,29.2,7.6,0.0,0.0,0.0,1.6,5.1,86.0,1.3,75.6,25.0,12.2,6.8,71.4,9.4,3.4,9.8,23.5,0.0,3.0,4.4,10.8,34.1,25.4,1.7,1.9,41.4,83.7,83.7,4.2,0.5,0.0,0.0,92.1,0.0,0.0,2.6,1.3,1.7,0.6,57.2,2.83,6.2,19.1,0.0,1.2,0.6,13.7,6.6,22.6,0.3,5.7,85.1,1,low,200.6126689861047,167.55599495995827,191.98674022930678,154.9642118681888,154.9374436635803,137.64317571648604,105.3036767606855,100.0,80.60951668299164,037,701601,06
3267,"Census Tract 5770, Los Angeles County, California",13.2,60.3,17.6,15.0,0.0,0.0,4.0,10.4,82.7,0.2,82.9,30.9,7.6,3.9,43.0,22.8,9.3,7.4,12.9,0.0,4.2,9.0,15.4,6.6,10.7,3.1,6.1,14.0,79.8,79.8,5.5,8.4,12.0,0.0,97.2,0.0,3.5,11.8,0.0,5.4,7.8,22.2,2.11,9.8,23.8,0.0,2.1,0.0,48.8,6.4,7.0,1.1,2.5,64.6,9,low,97.35494210947266,112.73566347941457,94.80420367109112,101.61966691016477,110.52023599496579,89.65688408779626,173.43713708147362,100.0,84.23555030540993,037,577000,06
3268,"Census Tract 5990, Los Angeles County, California",13.5,33.8,3.3,0.0,0.0,0.0,6.6,6.7,80.1,0.0,80.1,43.5,8.0,0.6,26.0,29.4,8.3,10.1,11.0,2.8,7.0,10.4,14.1,7.7,21.3,1.8,11.1,11.6,54.6,54.6,11.6,13.5,0.0,47.1,64.0,3.8,9.1,8.0,0.0,6.7,11.6,29.7,1.97,7.6,17.0,0.0,0.0,0.0,59.0,4.0,18.3,0.0,0.0,81.6,6,low,93.09241928858063,86.66540650012581,102.92835607145237,79.80273707361195,122.64106075545082,92.65195792079453,87.58993199613582,100.0,87.30373260130236,037,599000,06
3269,"Census Tract 1312, Los Angeles County, California",11.0,28.3,5.3,0.0,0.0,0.0,5.6,11.9,95.4,0.0,68.7,45.6,8.0,2.4,42.9,15.3,5.9,9.8,12.7,0.0,12.1,7.4,10.2,6.6,29.9,1.0,4.5,7.8,68.5,68.5,6.7,8.6,0.0,26.0,95.0,0.0,10.2,10.7,0.0,2.6,10.1,68.6,2.63,0.0,13.0,0.0,0.9,0.0,40.6,4.6,21.3,0.0,1.3,73.1,1273,low,108.9759821748363,97.8672594214231,116.76923522802124,124.04030337157361,88.17609578154769,121.62604174001702,74.69852745050667,100.0,88.6983609176171,037,131200,06
3270,"Census Tract 1895, Los Angeles County, California",2.1,78.2,15.6,0.0,,,3.8,5.1,85.4,2.7,71.4,27.2,9.3,13.2,62.2,16.6,3.0,6.9,15.4,0.0,13.5,7.0,11.2,4.8,12.8,0.6,7.0,11.6,73.9,73.9,9.5,8.9,0.0,,90.3,3.8,1.7,44.6,0.0,25.1,18.9,14.1,2.24,7.9,23.7,0.0,0.0,0.0,32.5,0.5,14.9,0.6,0.9,84.1,2226,high,72.09490813695601,110.63278856278114,88.77654807413553,108.986172215589,118.1877225846656,102.54872362983232,99.09670420167888,100.0,65.26860520352955,037,189500,06
3271,"Census Tract 1316, Los Angeles County, California",12.1,27.0,4.7,19.0,4.6,0.0,18.4,6.9,95.8,0.2,56.6,71.8,2.5,7.4,30.5,26.3,10.5,9.8,15.0,0.3,9.3,9.0,11.1,7.5,20.9,1.5,7.0,9.0,57.0,57.0,10.4,9.1,0.0,20.3,94.0,3.6,0.0,2.3,0.0,0.0,3.3,66.7,3.65,3.8,27.2,0.0,0.0,0.0,46.3,4.5,17.3,0.2,0.6,56.7,2564,high,96.0966885375334,83.26036673126937,93.94596733873423,76.41384492060801,86.31731115374167,111.27350392595774,125.81055917678816,100.0,125.23762280506313,037,131600,06
3272,"Census Tract 1327, Los Angeles County, California",15.5,23.6,9.6,25.0,0.0,6.5,10.5,9.3,93.1,0.4,51.3,66.7,5.2,2.3,35.8,26.4,7.5,5.4,11.6,0.0,2.0,15.6,12.4,5.8,23.3,1.7,11.8,7.6,52.5,52.5,10.5,11.9,9.4,29.7,96.9,2.8,0.0,18.1,0.0,6.1,6.8,53.9,3.04,0.5,30.4,2.1,0.0,1.3,55.8,8.0,12.9,0.0,1.6,63.5,2016,high,110.47164208110374,72.30654521039551,79.42504498661138,84.58743319614119,93.17157946877634,77.61147845508579,120.51075953025175,100.0,98.18183346855727,037,132700,06
3273,"Census Tract 1813, Los Angeles County, California",13.2,28.7,11.9,0.0,4.6,26.9,4.9,7.2,95.8,0.0,65.3,51.9,6.6,3.5,60.9,13.8,10.1,5.3,14.3,0.0,2.4,4.8,12.0,17.2,33.6,0.0,1.7,20.9,72.7,72.7,5.4,7.1,0.0,27.7,95.2,0.0,1.9,0.0,0.0,0.4,1.3,69.3,2.87,2.9,22.6,0.0,0.0,1.1,62.3,6.9,23.5,0.7,2.6,55.7,1329,low,132.03784931541446,114.31012367340678,115.59097856834487,132.97601774089668,110.63641003420366,118.69607820773606,96.87651786326497,100.0,91.48761755024654,037,181300,06
3274,"Census Tract 1833, Los Angeles County, California",15.0,27.5,9.8,0.0,18.0,5.7,13.6,6.5,92.0,0.5,58.0,67.2,4.1,6.0,27.6,34.4,10.8,3.9,16.4,0.0,3.3,9.4,17.4,5.0,30.0,4.0,7.7,3.6,60.7,60.7,9.8,5.2,0.0,0.0,94.0,0.0,0.0,0.0,0.0,4.1,4.8,52.4,3.68,2.3,32.4,1.9,0.0,1.0,54.2,4.7,16.4,0.0,0.2,46.5,1315,low,87.73566909037605,82.51896852348194,65.36778844963895,66.41415114506702,60.023253606235805,85.29449393973356,77.7303948158676,100.0,103.76034673381622,037,183300,06
3275,"Census Tract 1835.10, Los Angeles County, California",17.1,29.1,8.0,73.0,13.5,0.0,15.0,10.5,95.9,0.0,66.2,69.9,3.4,8.4,37.2,23.7,10.6,8.3,7.7,0.0,1.6,14.5,11.8,7.4,34.0,5.9,10.2,7.3,63.4,63.4,11.1,8.6,0.0,58.6,98.3,0.0,0.0,0.0,0.0,0.0,2.0,69.8,3.5,1.6,24.3,2.8,0.0,0.0,71.3,6.9,15.8,0.0,1.0,50.6,986,low,98.98549197842655,90.12436613863952,91.29307155714805,80.9716158579077,82.98698869558923,106.97622407861238,62.3562012466358,100.0,110.73348831538989,037,183510,06
3276,"Census Tract 2760, Los Angeles County, California",6.0,40.1,8.7,0.0,0.0,0.0,2.9,7.8,91.3,0.0,81.0,26.9,13.8,1.9,68.0,9.3,8.0,8.0,17.0,1.1,5.4,3.5,10.6,22.2,30.9,1.3,0.9,29.2,87.0,87.0,2.5,0.0,0.0,0.0,93.0,0.0,6.5,6.3,4.9,1.8,2.8,78.4,2.49,5.9,17.5,0.0,0.7,0.8,63.5,4.1,25.5,0.7,2.8,72.6,2936,high,157.29248768942367,178.2617850804087,150.00952843102124,162.5683463770138,139.4862964449428,142.20089676670082,132.7575938485994,100.0,80.05166535646573,037,276000,06
3277,"Census Tract 2912.10, Los Angeles County, California",17.9,21.6,6.2,8.0,12.0,0.0,11.0,7.7,89.5,0.0,58.8,65.3,1.6,13.6,24.4,18.4,9.9,4.9,13.0,0.0,3.9,10.5,11.5,2.8,30.1,4.3,12.8,3.0,51.8,51.8,8.1,18.8,0.0,80.8,98.1,0.0,3.8,20.6,3.0,3.4,2.6,50.4,3.54,0.0,30.0,0.0,0.0,4.1,20.9,8.8,17.0,0.2,1.0,45.6,1827,high,76.47181764620615,66.11115218677548,59.57287490891575,78.90145874359638,72.26025240595871,78.71835356728081,131.0148669378014,100.0,105.99175203991979,037,291210,06
3278,"Census Tract 2932.02, Los Angeles County, California",18.7,21.3,8.6,44.0,10.0,0.0,17.9,6.7,89.5,0.2,54.8,75.5,2.1,8.6,18.3,32.6,11.9,3.4,14.9,0.0,9.3,19.8,5.3,1.4,10.0,3.2,20.3,1.2,35.7,35.7,21.6,32.4,43.2,51.7,89.8,5.1,5.2,8.8,0.0,7.5,6.3,17.8,4.03,3.3,27.4,0.0,10.2,2.5,14.9,9.6,5.5,0.6,0.0,28.1,2150,high,61.34255943129314,59.08808916391642,58.12005535477773,75.19572765272473,102.77530004577406,78.3276917629767,158.1106894550034,100.0,112.96489362149345,037,293202,06
3279,"Census Tract 5767, Los Angeles County, California",7.0,64.9,12.7,17.0,,,2.9,7.3,83.1,1.0,81.1,25.3,16.7,6.3,42.3,16.0,9.4,10.2,16.4,0.0,5.3,14.3,9.9,7.2,20.4,0.0,5.3,15.8,75.8,75.8,7.4,3.7,0.0,0.0,90.1,0.0,8.6,27.2,0.4,4.7,6.6,40.3,1.86,8.0,22.3,2.7,0.0,0.0,37.6,3.9,27.2,0.4,3.4,74.0,2,low,91.13705438947774,122.72431933342334,127.08261759481825,130.41561659434413,107.3448122557972,96.49346566311841,95.22928283799013,100.0,73.07852377489206,037,576700,06
3280,"Census Tract 1212.10, Los Angeles County, California",20.0,26.2,2.4,61.0,0.0,0.0,14.0,4.9,97.0,0.0,47.9,76.6,2.2,6.3,31.8,25.3,8.8,3.6,11.0,0.0,3.6,17.5,14.5,2.9,40.4,3.6,10.8,2.9,46.8,46.8,14.9,7.8,0.0,28.7,96.0,0.0,0.0,13.1,0.0,2.4,5.0,62.9,3.96,1.0,35.7,2.0,0.0,0.0,14.6,4.0,23.1,0.0,1.4,53.7,2246,high,82.18791470500744,71.961458044589,52.503334950857436,93.97485713228917,78.80472328302571,77.54636815436844,73.1945302535166,100.0,127.74795377442965,037,121210,06
